Temp	freq	eps_real	eps_imag	loss	condAC_real	condAC_imag	m_real	m_imag	z_real	z_imag	Cp	Rp	Z_real_normalized	Z_imag_normalized	|Z|	Theta	Z_real_normalized	Z_imag_normalized	Dimensions
626	446684	62.5801	132.964	2.1247	0.00330417	0.00155512	0.00289781	0.00615698	3651.2	1718.46	3.76E-11	4460	24776.4	11661.2	4035.39	25.2043	3.30E-05	1.56E-05	0
626	501187	61.5814	119.848	1.94617	0.00334163	0.00171703	0.00339184	0.00660109	3488.86	1792.69	3.70E-11	4410	23674.8	12164.9	3922.48	27.1955	3.34E-05	1.72E-05	0
626	562341	60.5828	108.288	1.78743	0.00338772	0.0018953	0.00393484	0.00703327	3313.03	1853.51	3.64E-11	4350	22481.7	12577.6	3796.27	29.2254	3.39E-05	1.90E-05	0
626	630957	59.7506	97.8613	1.63783	0.0034351	0.00209735	0.00454482	0.00744364	3125.02	1908.03	3.59E-11	4290	21205.9	12947.6	3661.47	31.4068	3.44E-05	2.10E-05	0
626	707946	58.752	88.4561	1.50558	0.00348383	0.00231394	0.00521023	0.00784444	2935.15	1949.51	3.53E-11	4230	19917.4	13229	3523.59	33.5919	3.48E-05	2.31E-05	0
626	794328	57.7534	80.1632	1.38803	0.00354245	0.00255215	0.00591639	0.0082121	2738.56	1972.99	3.47E-11	4160	18583.4	13388.4	3375.27	35.7708	3.54E-05	2.55E-05	0
626	891251	56.9212	72.6683	1.27665	0.00360308	0.0028223	0.00668034	0.00852844	2534.76	1985.49	3.42E-11	4090	17200.5	13473.2	3219.81	38.0717	3.60E-05	2.82E-05	0
626	1.00E+06	55.9226	66.0578	1.18124	0.00367496	0.00311111	0.00746534	0.00881832	2335.9	1977.51	3.36E-11	4010	15851	13419	3060.55	40.2503	3.67E-05	3.11E-05	0
646	100	17475.8	977460	55.9322	0.00543785	9.72E-05	1.83E-08	1.02E-06	2709.13	48.4361	1.05E-08	2710	18383.7	328.679	2709.57	1.02427	5.44E-05	9.72E-07	0
646	112.202	14679.7	871161	59.3447	0.00543785	9.16E-05	1.93E-08	1.15E-06	2709.23	45.6525	8.82E-09	2710	18384.4	309.79	2709.62	0.965384	5.44E-05	9.16E-07	0
646	125.893	12399.5	779297	62.849	0.00545799	8.68E-05	2.04E-08	1.28E-06	2699.32	42.9492	7.45E-09	2700	18317.1	291.446	2699.66	0.911565	5.46E-05	8.68E-07	0
646	141.254	10435.6	694550	66.5561	0.00545799	8.20E-05	2.16E-08	1.44E-06	2699.39	40.5581	6.27E-09	2700	18317.6	275.221	2699.7	0.860799	5.46E-05	8.20E-07	0
646	158.489	8970.92	619021	69.0031	0.00545799	7.91E-05	2.34E-08	1.62E-06	2699.43	39.1205	5.39E-09	2700	18317.9	265.465	2699.72	0.830278	5.46E-05	7.91E-07	0
646	177.828	7539.56	553753	73.4462	0.00547828	7.46E-05	2.46E-08	1.81E-06	2689.5	36.6186	4.53E-09	2690	18250.5	248.488	2689.75	0.780057	5.48E-05	7.46E-07	0
646	199.526	6491.02	493533	76.0333	0.00547828	7.21E-05	2.66E-08	2.03E-06	2689.53	35.3731	3.90E-09	2690	18250.7	240.036	2689.77	0.753518	5.48E-05	7.21E-07	0
646	223.872	5558.97	439862	79.1264	0.00547828	6.92E-05	2.87E-08	2.27E-06	2689.57	33.9908	3.34E-09	2690	18251	230.656	2689.79	0.724066	5.48E-05	6.92E-07	0
646	251.189	4743.43	392026	82.6461	0.00547828	6.63E-05	3.09E-08	2.55E-06	2689.61	32.5437	2.85E-09	2690	18251.2	220.836	2689.8	0.693233	5.48E-05	6.63E-07	0
646	281.838	4094.33	349395	85.3362	0.00547828	6.42E-05	3.35E-08	2.86E-06	2689.63	31.5181	2.46E-09	2690	18251.4	213.876	2689.82	0.671382	5.48E-05	6.42E-07	0
646	316.228	3511.81	312560	89.0026	0.00549873	6.18E-05	3.59E-08	3.20E-06	2679.66	30.1077	2.11E-09	2680	18183.7	204.306	2679.83	0.643727	5.50E-05	6.18E-07	0
646	354.813	3029.14	278570	91.9633	0.00549873	5.98E-05	3.90E-08	3.59E-06	2679.68	29.1386	1.82E-09	2680	18183.9	197.73	2679.84	0.623004	5.50E-05	5.98E-07	0
646	398.107	2613.05	248275	95.0136	0.00549873	5.79E-05	4.24E-08	4.03E-06	2679.7	28.2034	1.57E-09	2680	18184	191.383	2679.85	0.603005	5.50E-05	5.79E-07	0
646	446.684	2263.53	221275	97.7566	0.00549873	5.62E-05	4.62E-08	4.52E-06	2679.72	27.4122	1.36E-09	2680	18184.1	186.014	2679.86	0.586086	5.50E-05	5.62E-07	0
646	501.187	1980.59	197212	99.5723	0.00549873	5.52E-05	5.09E-08	5.07E-06	2679.73	26.9124	1.19E-09	2680	18184.2	182.623	2679.86	0.575399	5.50E-05	5.52E-07	0
646	562.341	1714.29	175766	102.529	0.00549873	5.36E-05	5.55E-08	5.69E-06	2679.75	26.1364	1.03E-09	2680	18184.3	177.357	2679.87	0.558805	5.50E-05	5.36E-07	0
646	630.957	1504.58	157238	104.506	0.00551932	5.28E-05	6.09E-08	6.36E-06	2669.76	25.5465	9.04E-10	2670	18116.5	173.354	2669.88	0.548237	5.52E-05	5.28E-07	0
646	707.946	1331.49	140138	105.249	0.00551932	5.24E-05	6.78E-08	7.14E-06	2669.76	25.3661	8.00E-10	2670	18116.5	172.13	2669.88	0.544366	5.52E-05	5.24E-07	0
646	794.328	1186.69	124898	105.249	0.00551932	5.24E-05	7.61E-08	8.01E-06	2669.76	25.366	7.13E-10	2670	18116.5	172.13	2669.88	0.544365	5.52E-05	5.24E-07	0
646	891.251	1050.21	111316	105.994	0.00551932	5.21E-05	8.47E-08	8.98E-06	2669.76	25.188	6.31E-10	2670	18116.6	170.921	2669.88	0.540543	5.52E-05	5.21E-07	0
646	1000	922.057	99210.3	107.597	0.00551932	5.13E-05	9.37E-08	1.01E-05	2669.77	24.8127	5.54E-10	2670	18116.6	168.375	2669.88	0.532489	5.52E-05	5.13E-07	0
646	1122.02	833.846	88421.3	106.04	0.00551932	5.20E-05	1.07E-07	1.13E-05	2669.76	25.1768	5.01E-10	2670	18116.6	170.846	2669.88	0.540304	5.52E-05	5.20E-07	0
646	1258.92	747.299	78805.6	105.454	0.00551932	5.23E-05	1.20E-07	1.27E-05	2669.76	25.3168	4.49E-10	2670	18116.5	171.796	2669.88	0.543309	5.52E-05	5.23E-07	0
646	1412.54	687.382	70499.6	102.562	0.00554007	5.40E-05	1.38E-07	1.42E-05	2659.75	25.933	4.13E-10	2660	18048.6	175.977	2659.87	0.558625	5.54E-05	5.40E-07	0
646	1584.89	619.143	62832.8	101.484	0.00554007	5.46E-05	1.57E-07	1.59E-05	2659.74	26.2086	3.72E-10	2660	18048.6	177.847	2659.87	0.564564	5.54E-05	5.46E-07	0
646	1778.28	575.87	55999.8	97.2439	0.00554007	5.70E-05	1.84E-07	1.79E-05	2659.72	27.351	3.46E-10	2660	18048.4	185.599	2659.86	0.589176	5.54E-05	5.70E-07	0
646	1995.26	529.267	49909.9	94.2999	0.00554007	5.87E-05	2.12E-07	2.00E-05	2659.7	28.2047	3.18E-10	2660	18048.3	191.392	2659.85	0.607568	5.54E-05	5.87E-07	0
646	2238.72	494.316	44482.2	89.9875	0.00554007	6.16E-05	2.50E-07	2.25E-05	2659.67	29.556	2.97E-10	2660	18048.1	200.562	2659.84	0.636682	5.54E-05	6.16E-07	0
646	2511.89	459.364	39644.8	86.3037	0.00554007	6.42E-05	2.92E-07	2.52E-05	2659.64	30.8172	2.76E-10	2660	18047.9	209.121	2659.82	0.663856	5.54E-05	6.42E-07	0
646	2818.38	431.07	35333.5	81.9669	0.00554007	6.76E-05	3.45E-07	2.83E-05	2659.6	32.4473	2.59E-10	2660	18047.6	220.182	2659.8	0.698976	5.54E-05	6.76E-07	0
646	3162.28	406.105	31609.8	77.8367	0.00556097	7.14E-05	4.06E-07	3.16E-05	2649.56	34.04	2.44E-10	2650	17979.5	230.99	2649.78	0.736062	5.56E-05	7.14E-07	0
646	3548.13	381.139	28172.3	73.9161	0.00556097	7.52E-05	4.80E-07	3.55E-05	2649.52	35.8449	2.29E-10	2650	17979.2	243.238	2649.76	0.775099	5.56E-05	7.52E-07	0
646	3981.07	364.496	25108.6	68.8859	0.00556097	8.07E-05	5.78E-07	3.98E-05	2649.44	38.4613	2.19E-10	2650	17978.7	260.992	2649.72	0.831691	5.56E-05	8.07E-07	0
646	4466.84	346.188	22378.1	64.6414	0.00556097	8.60E-05	6.91E-07	4.47E-05	2649.37	40.9856	2.08E-10	2650	17978.2	278.121	2649.68	0.886293	5.56E-05	8.60E-07	0
646	5011.87	329.544	19944.5	60.5214	0.00556097	9.19E-05	8.28E-07	5.01E-05	2649.28	43.7742	1.98E-10	2650	17977.6	297.044	2649.64	0.946616	5.56E-05	9.19E-07	0
646	5623.41	314.565	17842.9	56.7224	0.00558204	9.84E-05	9.88E-07	5.60E-05	2639.18	46.528	1.89E-10	2640	17909	315.731	2639.59	1.01	5.58E-05	9.84E-07	0
646	6309.57	301.25	15902.5	52.7883	0.00558204	0.000105744	1.19E-06	6.29E-05	2639.05	49.9931	1.81E-10	2640	17908.2	339.245	2639.53	1.08526	5.58E-05	1.06E-06	0
646	7079.46	287.935	14173.1	49.2232	0.00558204	0.000113403	1.43E-06	7.05E-05	2638.91	53.6111	1.73E-10	2640	17907.2	363.796	2639.46	1.16384	5.58E-05	1.13E-06	0
646	7943.28	272.956	12679.8	46.4537	0.00560326	0.00012062	1.70E-06	7.88E-05	2628.78	56.5893	1.64E-10	2630	17838.5	384.005	2629.39	1.2332	5.60E-05	1.21E-06	0
646	8912.51	259.641	11300.9	43.5251	0.00560326	0.000128736	2.03E-06	8.84E-05	2628.61	60.393	1.56E-10	2630	17837.3	409.817	2629.31	1.31615	5.60E-05	1.29E-06	0
646	10000	244.661	10071.9	41.1668	0.00560326	0.000136111	2.41E-06	9.92E-05	2628.45	63.8488	1.47E-10	2630	17836.2	433.267	2629.22	1.39152	5.60E-05	1.36E-06	0
646	11220.2	231.346	9010.87	38.9497	0.00562465	0.000144408	2.85E-06	0.000110904	2618.27	67.2219	1.39E-10	2620	17767.2	456.157	2619.14	1.4707	5.62E-05	1.44E-06	0
646	12589.3	216.367	8030.95	37.1172	0.00562465	0.000151537	3.35E-06	0.000124428	2618.1	70.536	1.30E-10	2620	17766	478.645	2619.05	1.54327	5.62E-05	1.52E-06	0
646	14125.4	203.052	7185.02	35.385	0.0056462	0.000159565	3.93E-06	0.000139067	2607.92	73.7011	1.22E-10	2610	17696.9	500.123	2608.96	1.61878	5.65E-05	1.60E-06	0
646	15848.9	191.402	6403.65	33.4566	0.0056462	0.000168762	4.66E-06	0.000156022	2607.67	77.9419	1.15E-10	2610	17695.2	528.901	2608.83	1.71203	5.65E-05	1.69E-06	0
646	17782.8	179.751	5729.21	31.873	0.00566792	0.000177828	5.47E-06	0.000174372	2597.44	81.4935	1.08E-10	2600	17625.8	553.001	2598.72	1.79704	5.67E-05	1.78E-06	0
646	19952.6	168.101	5106.17	30.3756	0.00566792	0.000186594	6.44E-06	0.00019563	2597.19	85.5022	1.01E-10	2600	17624.1	580.204	2598.59	1.88556	5.67E-05	1.87E-06	0
646	22387.2	156.617	4568.45	29.1696	0.0056898	0.000195059	7.50E-06	0.000218636	2586.96	88.6868	9.41E-11	2590	17554.7	601.814	2588.48	1.96346	5.69E-05	1.95E-06	0
646	25118.9	146.131	4071.63	27.8629	0.0056898	0.000204207	8.80E-06	0.000245286	2586.67	92.8357	8.78E-11	2590	17552.7	629.967	2588.33	2.05547	5.69E-05	2.04E-06	0
646	28183.8	136.478	3642.91	26.6923	0.00571185	0.000213989	1.03E-05	0.000274121	2576.38	96.5215	8.20E-11	2580	17482.9	654.979	2578.19	2.14552	5.71E-05	2.14E-06	0
646	31622.8	127.823	3246.75	25.4003	0.00571185	0.000224873	1.21E-05	0.000307524	2576.01	101.416	7.68E-11	2580	17480.4	688.194	2578	2.25455	5.71E-05	2.25E-06	0
646	35481.3	120.333	2904.93	24.1406	0.00573408	0.000237528	1.42E-05	0.000343653	2565.6	106.277	7.23E-11	2570	17409.7	721.179	2567.8	2.37206	5.73E-05	2.38E-06	0
646	39810.7	113.177	2589.02	22.8759	0.00573408	0.00025066	1.69E-05	0.00038551	2565.1	112.131	6.80E-11	2570	17406.3	760.903	2567.55	2.50304	5.73E-05	2.51E-06	0
646	44668.4	107.351	2307.46	21.4945	0.00573408	0.00026677	2.01E-05	0.00043244	2564.45	119.307	6.45E-11	2570	17401.9	809.599	2567.22	2.66368	5.73E-05	2.67E-06	0
646	50118.7	102.025	2064.56	20.2358	0.00575648	0.00028447	2.39E-05	0.000483184	2553.76	126.2	6.13E-11	2560	17329.4	856.375	2556.88	2.82911	5.76E-05	2.84E-06	0
646	56234.1	97.3652	1840.04	18.8984	0.00575648	0.000304602	2.87E-05	0.000541948	2552.85	135.083	5.85E-11	2560	17323.2	916.652	2556.42	3.02896	5.76E-05	3.05E-06	0
646	63095.7	93.3708	1646.37	17.6326	0.00577905	0.000327748	3.43E-05	0.000605449	2541.82	144.155	5.61E-11	2550	17248.4	978.209	2545.91	3.24594	5.78E-05	3.28E-06	0
646	70794.6	89.8756	1467.33	16.3262	0.00577905	0.000353973	4.16E-05	0.000678962	2540.47	155.606	5.40E-11	2550	17239.2	1055.92	2545.23	3.50505	5.78E-05	3.54E-06	0
646	79432.8	86.7133	1307.76	15.0814	0.00577905	0.00038319	5.05E-05	0.000761319	2538.84	168.342	5.21E-11	2550	17228.1	1142.34	2544.41	3.79354	5.78E-05	3.83E-06	0
646	89125.1	84.2168	1170.13	13.8943	0.0058018	0.000417568	6.12E-05	0.000850201	2526.91	181.867	5.06E-11	2540	17147.2	1234.12	2533.45	4.1166	5.80E-05	4.18E-06	0
646	100000	81.8867	1042.88	12.7357	0.0058018	0.000455556	7.48E-05	0.000953007	2524.44	198.218	4.92E-11	2540	17130.4	1345.07	2532.21	4.48964	5.80E-05	4.56E-06	0
646	112202	80.0559	929.468	11.6102	0.0058018	0.000499714	9.20E-05	0.00106796	2521.3	217.161	4.81E-11	2540	17109.1	1473.62	2530.63	4.92278	5.80E-05	5.00E-06	0
646	125893	78.2251	831.664	10.6317	0.00582474	0.000547866	0.000112105	0.00119186	2507.81	235.881	4.70E-11	2530	17017.6	1600.65	2518.88	5.37335	5.82E-05	5.48E-06	0
646	141254	76.7271	741.221	9.66048	0.00582474	0.000602945	0.000138174	0.00133482	2503.18	259.115	4.61E-11	2530	16986.1	1758.31	2516.55	5.9099	5.82E-05	6.03E-06	0
646	158489	75.3956	663.235	8.79673	0.00584785	0.000664775	0.000169213	0.00148852	2487.85	282.815	4.53E-11	2520	16882.1	1919.14	2503.87	6.48546	5.85E-05	6.65E-06	0
646	177828	74.2306	591.109	7.96315	0.00584785	0.000734364	0.000209147	0.00166547	2480.88	311.545	4.46E-11	2520	16834.8	2114.09	2500.36	7.15765	5.85E-05	7.34E-06	0
646	199526	73.232	528.925	7.2226	0.00587115	0.000812885	0.000256842	0.00185506	2462.79	340.984	4.40E-11	2510	16712.1	2313.86	2486.28	7.88273	5.87E-05	8.13E-06	0
646	223872	72.0669	471.405	6.54122	0.00587115	0.000897562	0.000316894	0.00207287	2452.68	374.957	4.33E-11	2510	16643.5	2544.4	2481.17	8.6919	5.87E-05	8.98E-06	0
646	251189	71.0683	421.821	5.93543	0.00589463	0.000993126	0.000388386	0.00230524	2431	409.573	4.27E-11	2500	16496.3	2779.3	2465.26	9.56337	5.89E-05	9.93E-06	0
646	281838	70.0697	377.458	5.3869	0.00591831	0.00109865	0.000475421	0.00256104	2407.05	446.835	4.21E-11	2490	16333.9	3032.14	2448.17	10.5164	5.92E-05	1.10E-05	0
646	316228	69.2375	337.766	4.87837	0.00594217	0.00121806	0.000582415	0.00284124	2379.99	487.866	4.16E-11	2480	16150.2	3310.58	2429.48	11.5844	5.94E-05	1.22E-05	0
646	354813	68.4053	302.253	4.41857	0.00596623	0.00135026	0.000712285	0.00314728	2349.65	531.768	4.11E-11	2470	15944.3	3608.49	2409.07	12.7522	5.97E-05	1.35E-05	0
646	398107	67.4067	270.479	4.01264	0.00599048	0.0014929	0.000867498	0.00348096	2316.15	577.214	4.05E-11	2460	15717	3916.88	2386.99	13.9938	5.99E-05	1.49E-05	0
646	446684	66.5745	243.04	3.65065	0.00603958	0.00165439	0.0010484	0.00382736	2269.7	621.723	4.00E-11	2440	15401.8	4218.91	2353.31	15.3189	6.04E-05	1.65E-05	0
646	501187	65.7423	217.501	3.30839	0.00606444	0.00183305	0.00127336	0.00421278	2226.58	673.009	3.95E-11	2430	15109.2	4566.92	2326.06	16.8181	6.06E-05	1.83E-05	0
646	562341	64.9102	195.457	3.01119	0.00611476	0.00203068	0.0015303	0.00460801	2170.61	720.848	3.90E-11	2410	14729.4	4891.55	2287.18	18.371	6.11E-05	2.03E-05	0
646	630957	63.9115	175.659	2.74847	0.00616593	0.00224341	0.00182914	0.00502734	2110.6	767.919	3.84E-11	2390	14322.2	5210.97	2245.96	19.9933	6.17E-05	2.24E-05	0
646	707946	63.0794	157.877	2.50284	0.00621797	0.00248437	0.00218235	0.00546208	2043.74	816.57	3.79E-11	2370	13868.5	5541.11	2200.83	21.779	6.22E-05	2.48E-05	0
646	794328	62.2472	141.906	2.27972	0.00627089	0.00275073	0.00259234	0.00590979	1970.79	864.49	3.74E-11	2350	13373.5	5866.28	2152.06	23.6847	6.27E-05	2.75E-05	0
646	891251	61.2486	128.109	2.09163	0.00635198	0.00303686	0.00303762	0.00635357	1888.36	902.821	3.68E-11	2320	12814.1	6126.39	2093.09	25.5523	6.35E-05	3.04E-05	0
646	1.00E+06	60.4164	115.673	1.9146	0.00643519	0.00336111	0.00354756	0.00679215	1799.18	939.718	3.63E-11	2290	12209	6376.77	2029.81	27.5782	6.44E-05	3.36E-05	0
667	100	43107	1.77E+06	40.9665	0.00982439	0.000239815	1.38E-08	5.66E-07	1499.11	36.5935	2.59E-08	1500	10172.7	248.317	1499.55	1.39832	9.82E-05	2.40E-06	0
667	112.202	36116.7	1.57E+06	43.5781	0.00982439	0.000225443	1.46E-08	6.35E-07	1499.21	34.4028	2.17E-08	1500	10173.4	233.452	1499.61	1.31455	9.82E-05	2.25E-06	0
667	125.893	30457.8	1.40E+06	46.0549	0.00982439	0.000213319	1.55E-08	7.13E-07	1499.29	32.5544	1.83E-08	1500	10174	220.909	1499.65	1.24388	9.82E-05	2.13E-06	0
667	141.254	25464.8	1.25E+06	49.0949	0.00982439	0.00020011	1.63E-08	8.00E-07	1499.38	30.5404	1.53E-08	1500	10174.5	207.242	1499.69	1.16688	9.82E-05	2.00E-06	0
667	158.489	21636.7	1.12E+06	51.8432	0.00989032	0.000190774	1.72E-08	8.91E-07	1489.45	28.7298	1.30E-08	1490	10107.1	194.956	1489.72	1.10504	9.89E-05	1.91E-06	0
667	177.828	18141.6	999728	55.1071	0.00989032	0.000179475	1.81E-08	1.00E-06	1489.51	27.0294	1.09E-08	1490	10107.6	183.417	1489.75	1.0396	9.89E-05	1.79E-06	0
667	199.526	15478.6	891010	57.5641	0.00989032	0.000171814	1.95E-08	1.12E-06	1489.55	25.8764	9.30E-09	1490	10107.8	175.593	1489.78	0.995239	9.89E-05	1.72E-06	0
667	223.872	13115.2	794113	60.5491	0.00989032	0.000163344	2.08E-08	1.26E-06	1489.59	24.6014	7.88E-09	1490	10108.1	166.941	1489.8	0.946183	9.89E-05	1.63E-06	0
667	251.189	11084.7	707752	63.8497	0.00989032	0.0001549	2.21E-08	1.41E-06	1489.63	23.3303	6.66E-09	1490	10108.4	158.316	1489.82	0.89728	9.89E-05	1.55E-06	0
667	281.838	9470.23	630787	66.6073	0.00989032	0.000148487	2.38E-08	1.58E-06	1489.66	22.3649	5.69E-09	1490	10108.6	151.764	1489.83	0.860138	9.89E-05	1.48E-06	0
667	316.228	8038.87	562188	69.9337	0.00989032	0.000141424	2.54E-08	1.78E-06	1489.7	21.3015	4.83E-09	1490	10108.8	144.549	1489.85	0.819231	9.89E-05	1.41E-06	0
667	354.813	6873.82	504437	73.3853	0.00995715	0.000135683	2.70E-08	1.98E-06	1479.73	20.1638	4.13E-09	1480	10041.2	136.828	1479.86	0.780705	9.96E-05	1.36E-06	0
667	398.107	5841.91	449580	76.9576	0.00995715	0.000129385	2.89E-08	2.22E-06	1479.75	19.2281	3.51E-09	1480	10041.3	130.479	1479.88	0.744469	9.96E-05	1.29E-06	0
667	446.684	4993.09	400688	80.2485	0.00995715	0.000124079	3.11E-08	2.50E-06	1479.77	18.4399	3.00E-09	1480	10041.5	125.13	1479.89	0.713943	9.96E-05	1.24E-06	0
667	501.187	4294.06	357114	83.1647	0.00995715	0.000119728	3.37E-08	2.80E-06	1479.79	17.7934	2.58E-09	1480	10041.6	120.743	1479.89	0.68891	9.96E-05	1.20E-06	0
667	562.341	3678.24	318278	86.5299	0.00995715	0.000115072	3.63E-08	3.14E-06	1479.8	17.1016	2.21E-09	1480	10041.7	116.049	1479.9	0.66212	9.96E-05	1.15E-06	0
667	630.957	3145.65	283666	90.1772	0.00995715	0.000110418	3.91E-08	3.52E-06	1479.82	16.4101	1.89E-09	1480	10041.8	111.356	1479.91	0.635343	9.96E-05	1.10E-06	0
667	707.946	2712.91	252817	93.1903	0.00995715	0.000106848	4.24E-08	3.95E-06	1479.83	15.8797	1.63E-09	1480	10041.9	107.757	1479.91	0.614802	9.96E-05	1.07E-06	0
667	794.328	2380.04	225324	94.6722	0.00995715	0.000105175	4.69E-08	4.44E-06	1479.83	15.6311	1.43E-09	1480	10041.9	106.07	1479.92	0.605179	9.96E-05	1.05E-06	0
667	891.251	2047.17	200820	98.0964	0.00995715	0.000101504	5.08E-08	4.98E-06	1479.85	15.0856	1.23E-09	1480	10042	102.369	1479.92	0.584056	9.96E-05	1.02E-06	0
667	1000	1764.22	178981	101.45	0.00995715	9.81E-05	5.51E-08	5.59E-06	1479.86	14.587	1.06E-09	1480	10042.1	98.9852	1479.93	0.56475	9.96E-05	9.81E-07	0
667	1122.02	1554.52	160602	103.313	0.0100249	9.70E-05	6.03E-08	6.23E-06	1469.86	14.2272	9.34E-10	1470	9974.24	96.5437	1469.93	0.554566	0.000100249	9.70E-07	0
667	1258.92	1343.14	143137	106.569	0.0100249	9.41E-05	6.56E-08	6.99E-06	1469.87	13.7927	8.07E-10	1470	9974.3	93.595	1469.94	0.537626	0.000100249	9.41E-07	0
667	1412.54	1198.34	127571	106.456	0.0100249	9.42E-05	7.36E-08	7.84E-06	1469.87	13.8073	7.20E-10	1470	9974.29	93.6941	1469.94	0.538195	0.000100249	9.42E-07	0
667	1584.89	1056.87	113698	107.579	0.0100249	9.32E-05	8.17E-08	8.79E-06	1469.87	13.6631	6.35E-10	1470	9974.31	92.7158	1469.94	0.532575	0.000100249	9.32E-07	0
667	1778.28	938.701	101333	107.95	0.0100249	9.29E-05	9.14E-08	9.87E-06	1469.87	13.6162	5.64E-10	1470	9974.32	92.3973	1469.94	0.530746	0.000100249	9.29E-07	0
667	1995.26	843.832	90313.1	107.027	0.0100249	9.37E-05	1.03E-07	1.11E-05	1469.87	13.7336	5.07E-10	1470	9974.3	93.1939	1469.94	0.535322	0.000100249	9.37E-07	0
667	2238.72	760.614	80491.7	105.825	0.0100249	9.47E-05	1.17E-07	1.24E-05	1469.87	13.8897	4.57E-10	1470	9974.28	94.253	1469.93	0.541406	0.000100249	9.47E-07	0
667	2511.89	680.725	71738.3	105.385	0.0100249	9.51E-05	1.32E-07	1.39E-05	1469.87	13.9476	4.09E-10	1470	9974.28	94.6459	1469.93	0.543663	0.000100249	9.51E-07	0
667	2818.38	624.136	63936.8	102.44	0.0100249	9.79E-05	1.53E-07	1.56E-05	1469.86	14.3484	3.75E-10	1470	9974.22	97.3661	1469.93	0.55929	0.000100249	9.79E-07	0
667	3162.28	567.548	56983.7	100.403	0.0100249	9.98E-05	1.75E-07	1.75E-05	1469.85	14.6395	3.41E-10	1470	9974.19	99.3411	1469.93	0.570637	0.000100249	9.98E-07	0
667	3548.13	520.946	50786.8	97.4896	0.0100249	0.00010283	2.02E-07	1.97E-05	1469.85	15.0769	3.13E-10	1470	9974.13	102.31	1469.92	0.587691	0.000100249	1.03E-06	0
667	3981.07	484.33	45263.8	93.4566	0.0100249	0.000107268	2.36E-07	2.21E-05	1469.83	15.7274	2.91E-10	1470	9974.03	106.724	1469.92	0.613051	0.000100249	1.07E-06	0
667	4466.84	449.378	40341.4	89.7716	0.0100249	0.000111671	2.76E-07	2.48E-05	1469.82	16.3729	2.70E-10	1470	9973.94	111.103	1469.91	0.638213	0.000100249	1.12E-06	0
667	5011.87	417.755	36200.6	86.655	0.0100936	0.00011648	3.19E-07	2.76E-05	1459.81	16.8462	2.51E-10	1460	9906	114.315	1459.9	0.661165	0.000100936	1.16E-06	0
667	5623.41	394.454	32263.8	81.7935	0.0100936	0.000123403	3.79E-07	3.10E-05	1459.78	17.8472	2.37E-10	1460	9905.84	121.108	1459.89	0.700458	0.000100936	1.23E-06	0
667	6309.57	372.817	28755.1	77.1293	0.0100936	0.000130865	4.51E-07	3.48E-05	1459.75	18.9261	2.24E-10	1460	9905.65	128.429	1459.88	0.742812	0.000100936	1.31E-06	0
667	7079.46	354.509	25628	72.2916	0.0100936	0.000139623	5.40E-07	3.90E-05	1459.72	20.1921	2.13E-10	1460	9905.42	137.02	1459.86	0.792515	0.000100936	1.40E-06	0
667	7943.28	336.201	22841	67.9385	0.0100936	0.000148569	6.44E-07	4.38E-05	1459.68	21.4854	2.02E-10	1460	9905.17	145.796	1459.84	0.843287	0.000100936	1.49E-06	0
667	8912.51	317.893	20357.1	64.0374	0.0100936	0.00015762	7.67E-07	4.91E-05	1459.64	22.7936	1.91E-10	1460	9904.9	154.674	1459.82	0.89465	0.000100936	1.58E-06	0
667	10000	299.585	18143.3	60.5612	0.0100936	0.000166667	9.10E-07	5.51E-05	1459.6	24.1013	1.80E-10	1460	9904.62	163.547	1459.8	0.945994	0.000100936	1.67E-06	0
667	11220.2	286.27	16170.2	56.4857	0.0100936	0.000178692	1.09E-06	6.18E-05	1459.54	25.8391	1.72E-10	1460	9904.21	175.34	1459.77	1.01423	0.000100936	1.79E-06	0
667	12589.3	274.62	14411.7	52.4787	0.0100936	0.000192336	1.32E-06	6.94E-05	1459.47	27.8107	1.65E-10	1460	9903.72	188.719	1459.74	1.09166	0.000100936	1.92E-06	0
667	14125.4	259.641	12933	49.8113	0.0101632	0.000204033	1.55E-06	7.73E-05	1449.42	29.0982	1.56E-10	1450	9835.49	197.455	1449.71	1.1501	0.000101632	2.04E-06	0
667	15848.9	247.99	11526.6	46.48	0.0101632	0.000218657	1.87E-06	8.67E-05	1449.33	31.1818	1.49E-10	1450	9834.91	211.594	1449.66	1.23251	0.000101632	2.19E-06	0
667	17782.8	236.34	10273.1	43.4674	0.0101632	0.000233811	2.24E-06	9.73E-05	1449.23	33.3407	1.42E-10	1450	9834.25	226.244	1449.62	1.3179	0.000101632	2.34E-06	0
667	19952.6	223.025	9155.88	41.0532	0.0101632	0.000247561	2.66E-06	0.000109155	1449.14	35.2991	1.34E-10	1450	9833.62	239.533	1449.57	1.39537	0.000101632	2.48E-06	0
667	22387.2	211.374	8160.19	38.6054	0.0101632	0.000263257	3.17E-06	0.000122464	1449.03	37.5343	1.27E-10	1450	9832.86	254.701	1449.51	1.48381	0.000101632	2.63E-06	0
667	25118.9	199.724	7272.78	36.4142	0.0101632	0.000279099	3.77E-06	0.000137395	1448.91	39.7896	1.20E-10	1450	9832.04	270.006	1449.45	1.57305	0.000101632	2.79E-06	0
